PostId,PostTypeId,ParentId,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastActivityDate,LastEditDate,CommentCount,FavouriteCount,Body,,QIds,QViewCounts
2527556,2,2527437,2010-03-26T23:58:35.923,1,,234815,,2010-03-26T23:58:35.923,,0,,"<p>You need to allocate enough space in <code>command</code> hold the longest commmand 
and then write characters into it as the come in.  When you run out of characters,
you null terminate the command and then return.</p>

<pre><code>char Command[MAX_COMMAND_CHARS];

void loop() {
  int ix = 0; 
  // uncomment this to append to the Command buffer
  //ix = strlen(Command);

  while(ix &lt; MAX_COMMAND_CHARS-1 &amp;&amp; Serial.available() &gt; 0) {
     Command[ix] = Serial.read();
     ++ix;
  }

  Command[ix] = 0; // null terminate the command
}
</code></pre>
",,5615095,4119
2695372,2,2695358,2010-04-23T00:05:41.840,3,,182675,,2010-04-23T00:11:38.900,2010-04-23T00:11:38.900,0,,"<pre><code>void setup(void)
{
    ...

    byte* numbers[3] = {zero, one, two };
    size_t sizes[3] = {sizeof(zero), sizeof(one), sizeof(two)};

    function(numbers[1], sizes[1]);
}
</code></pre>
",,5635294,1234
2889754,2,2889722,2010-05-22T21:02:26.133,5,,265143,,2010-05-22T21:38:20.340,2010-05-22T21:38:20.340,0,,"<p>Behind the parameter type error there is a deeper issue: you lack the mapping between a char and the corresponding <code>int[]</code>.</p>

<p>Redefining <code>printLetter</code> as</p>

<pre><code>void printLetter(char letter)
</code></pre>

<p>satisfies the compiler, but doesn't solve your problem per se. Whether inside or outside <code>printLetter</code>, you need to get the corresponding <code>int[]</code> for a given <code>char</code>.</p>

<p>A simple brute-force way to achieve this would be to use a <code>switch</code>, but a better way is to use a second array, i.e. something like this:</p>

<pre><code>void printLetter(char letter) {
  static int* charToMatrix[] = { A, B, C, ... };
  int* matrixToPrint = charToMatrix[letter - 'A'];
  // print the matrix
}
</code></pre>

<p>Note that this is an example - I don't have access to a C compiler right now, so I can't guarantee it works straight away, but hopefully it illustrates the point well enough. It also lacks bounds checking, so it accesses memory in strange random places, possibly resulting in a crash, if you attempt to print an ""unknown"" character.</p>

<p>This solution is supposed to work for the uppercase letters; if you need to print lowercase letters or other characters as well, you might prefer going with an array of 256 elements, where only the elements at indexes corresponding to the ""known"" matrices are filled, and the rest is set to NULL.</p>
",,5731863,85390
2889764,2,2889722,2010-05-22T21:05:14.550,2,,29809,,2010-05-22T21:05:14.550,,0,,"<p>What you need to do is convert from a character to one of your arrays.  So when you have the letter 'A', you'll want to use array <code>A</code>.  The easiest way to do this is via lookup table.</p>

<pre><code>int *lookup[256];  // assuming ASCII
memset(lookup, 0, sizeof(lookup));

lookup['A'] = A;
lookup['B'] = B;
...
</code></pre>

<p>Then when you have a character, you can get the proper array:</p>

<pre><code>void printletter(char c);
{
    int *data = lookup((unsigned char)c);

    // In case you get a letter that you don't know how to display
    if (data != NULL)
    {
        // display with data
    }
}
</code></pre>

<p>Instead of building up your array at runtime, you can also build up your array at compile time although it will be a bit harder as you will need to manually put in NULL pointers.</p>

<pre><code>int *lookup[256] = {
    NULL,   // you need a total of 65 NULL's
    NULL,
    ...
    A,      // so this is at the correct position
    B,
    C,
    ...
};
</code></pre>
",,5752175,7032
3031433,2,3031413,2010-06-13T07:34:20.310,7,,29809,,2010-06-13T07:34:20.310,,3,,"<p>Write a function to abstract sending the data (I've gotten rid of your temporary variables because they don't add much value):</p>

<pre><code>void send16(int value)
{
    //send both bytes
    Serial.print(value &amp; 0xFF, BYTE);
    Serial.print((value &gt;&gt; 8) &amp; 0xFF, BYTE);
}
</code></pre>

<p>Now you can easily send any data you want:</p>

<pre><code>send16(analogRead(0));
send16(analogRead(1));
...
</code></pre>
",,5781559,2663
3032567,2,3031413,2010-06-13T14:32:47.173,0,,111432,,2010-06-13T14:32:47.173,,0,,"<pre><code>   int num = ( (unsigned char)bytesReadString[1] &lt;&lt; 8 | 
               (unsigned char)bytesReadString[0] );
</code></pre>

<p>That code will not do what you expect.</p>

<p>When you shift an 8-bit unsigned char, you lose the extra bits.</p>

<pre><code>11111111 &lt;&lt; 3 == 11111000

11111111 &lt;&lt; 8 == 00000000
</code></pre>

<p>i.e. any unsigned char, when shifted 8 bits, must be zero.</p>

<p>You need something more like this:</p>

<pre><code>typedef unsigned uint;
typedef unsigned char uchar;

uint num = (static_cast&lt;uint&gt;(static_cast&lt;uchar&gt;(bytesReadString[1])) &lt;&lt; 8 ) |
           static_cast&lt;uint&gt;(static_cast&lt;uchar&gt;(bytesReadString[0]));
</code></pre>

<p>You might get the same result from:</p>

<pre><code>typedef unsigned short ushort;
uint num = *reinterpret_cast&lt;ushort *&gt;(bytesReadString);
</code></pre>

<p>If the byte ordering is OK.  Should work on Little Endian (x86 or x64), but not on Big Endian (PPC, Sparc, Alpha, etc.)</p>
",,5827343,354
3032588,2,3031413,2010-06-13T14:38:15.013,0,,111432,,2010-06-13T14:38:15.013,,0,,"<p>To generalise the ""Send"" code a bit --</p>

<pre><code>void SendBuff(const void *pBuff, size_t nBytes)
{
    const char *p = reinterpret_cast&lt;const char *&gt;(pBuff);
    for (size_t i=0; i&lt;nBytes; i++)
        Serial.print(p[i], BYTE);
}

template &lt;typename T&gt;
void Send(const T &amp;t)
{
    SendBuff(&amp;t, sizeof(T));
}
</code></pre>
",,5863319,758
3069960,2,3069862,2010-06-18T13:26:24.330,5,,31945,,2010-06-18T13:26:24.330,,0,,"<p>Your code indicates a lack of understanding of the min, max and constrain functions. I suggest you read the documentation more carefully.</p>

<p>In the meantime, here is what I <em>think</em> you're after:</p>

<pre><code>sVal = analogRead(potPin);
sVal = sVal / 8 + 1; //scale value [0.. 1023] to [1.. 128]

itoa(sVal, res, 10);
println(res);
println("" "");
delay(150);
clearScreen();
</code></pre>
",,5931572,31689
13130289,2,3142038,2012-10-29T22:00:33.003,2,,1456861,,2012-10-29T23:08:52.097,2012-10-29T23:08:52.097,0,,"<p>I had a similar problem.</p>

<p>In my case QExtSerial would open the port, I'd see the RX/TX lights on the board flash, but no data would be received. If I opened the port with another terminal program first QExtSerial would work as expected.</p>

<p>What solved it for me was opening the port, configuring the port settings, and then making DTR and RTS high for a short period of time.</p>

<p>This was on Windows 7 w/ an ATMega32u4 (SFE Pro Micro).</p>

<hr>

<pre>
<code>

    bool serialController::openPort(QString portName) {
        QString selectPort = QString(""\\\\.\\%1"").arg(portName);
        this->port = new QextSerialPort(selectPort,QextSerialPort::EventDriven);
        if (port->open(QIODevice::ReadWrite | QIODevice::Unbuffered) == true) {
            port->setBaudRate(BAUD38400);
            port->setFlowControl(FLOW_OFF);
            port->setParity(PAR_NONE);
            port->setDataBits(DATA_8);
            port->setStopBits(STOP_1);
            port->setTimeout(500);

            port->setDtr(true);
            port->setRts(true);
            Sleep(100);
            port->setDtr(false);
            port->setRts(false);

            connect(port,SIGNAL(readyRead()), this, SLOT(onReadyRead()));

            return true;
        } else {
            // Device failed to open: port->errorString();
        }
        return false;
    }

</pre>

<p></code></p>
",,6056014,761
3198143,2,3198031,2010-07-07T19:28:08.483,0,,170443,,2010-07-07T19:28:08.483,,0,,"<p>In C++ only all last parameters are allowed to have a default value:</p>

<p>BAD rightjustify MUST have a default value:</p>

<pre><code>char * floatToString(char * outstr, float value, int places,
    int minwidth=0, bool rightjustify) {
</code></pre>

<p>OK: no default values, last or two last parameters have default values</p>

<pre><code>char * floatToString(char * outstr, float value, int places,
    int minwidth, bool rightjustify) {

char * floatToString(char * outstr, float value, int places,
    int minwidth, bool rightjustify=false) {

char * floatToString(char * outstr, float value, int places,
    int minwidth=0, bool rightjustify=false) {
</code></pre>

<p>Check your header, I guess the one you linked is not the one you currently use.</p>

<p>There is another pointer to an issue: ito is unknown to the compiler. It should be in <code>cstdlib</code>, so an <code>#include &lt;cstdlib&gt;</code> is missing, I would put it in the header, because it depends on it.</p>
",,6068655,1510
3270981,2,3270967,2010-07-17T09:49:14.427,10,,15955,,2010-07-17T09:49:14.427,,3,,"<p>hm. How about this:</p>

<pre><code>void send_float (float arg)
{
  // get access to the float as a byte-array:
  byte * data = (byte *) &amp;arg; 

  // write the data to the serial
  Serial.write (data, sizeof (arg));
}
</code></pre>
",,6342384,1411
3271018,2,3270967,2010-07-17T10:01:58.200,9,,371181,,2012-03-26T18:28:49.810,2012-03-26T18:28:49.810,0,,"<p>Yes, to send these numbers you have to first convert them to <a href=""http://en.wikipedia.org/wiki/ASCII"" rel=""nofollow noreferrer"">ASCII</a> strings. If you are working with C, <code>sprintf()</code> is, IMO, the handiest way to do this conversion:</p>

<p>[Added later: <b>AAAGHH!</b> I forgot that for <code>ints</code>/<code>longs</code>, the function's input argument wants to be unsigned. Likewise for the format string handed to <code>sprintf()</code>. So I changed it below. Sorry about my terrible oversight, which would have been a hard-to-find bug. Also, <code>ulong</code> makes it a little more general.]</p>

<pre><code>char *
int2str( unsigned long num ) {
    static char retnum[21];       // Enough for 20 digits plus NUL from a 64-bit uint.
    sprintf( retnum, ""%ul"", num );
    return retnum;
}
</code></pre>

<p>And similar for floats and doubles. The code doing the conversion has be known in advance. It has to be told - what kind of an entity it's converting, so you might end up with functions <code>char *float2str( float float_num)</code> and <code>char *dbl2str( double dblnum)</code>.</p>

<p>You'll get a NUL-terminated left-adjusted (no leading blanks or zeroes) character string out of the conversion.</p>

<p>You can do the conversion anywhere/anyhow you like; these functions are just illustrations.</p>
",,7100658,241
23242578,2,3270967,2014-04-23T11:13:36.513,0,,3564271,,2014-04-23T11:24:01.880,2014-04-23T11:24:01.880,0,,"<p>Perhaps that is best Way to convert Float to Byte and Byte to Float,-Hamid Reza.</p>

<pre><code>int breakDown(int index, unsigned char outbox[], float member)
{
  unsigned long d = *(unsigned long *)&amp;member;

  outbox[index] = d &amp; 0x00FF;
  index++;

  outbox[index] = (d &amp; 0xFF00) &gt;&gt; 8;
  index++;

  outbox[index] = (d &amp; 0xFF0000) &gt;&gt; 16;
  index++;

  outbox[index] = (d &amp; 0xFF000000) &gt;&gt; 24;
  index++;
  return index;
}


float buildUp(int index, unsigned char outbox[])
{
  unsigned long d;

  d =  (outbox[index+3] &lt;&lt; 24) | (outbox[index+2] &lt;&lt; 16)
    | (outbox[index+1] &lt;&lt; 8) | (outbox[index]);
  float member = *(float *)&amp;d;
  return member;
}
</code></pre>

<p>regards.
    `</p>
",,7104079,2444
3454897,2,3454853,2010-08-11T02:41:23.253,1,,214796,,2010-08-11T02:47:09.183,2010-08-11T02:47:09.183,2,,"<p>If I understand your question correctly, one way to avoid having to 'post-process' is to move the pointer passed to <code>ReadFile</code> to the end of the available data, so the <code>ReadFile</code> call is appending to the buffer, instead of overwriting. </p>

<p>Essentially, you would have two pointers. One to the buffer, the other to the end of the data in the buffer. So when your program starts, both pointers will be the same. Now, you read the first 2 bytes. You increment the end-of-data pointer by 2. You do another read, but instead of <code>szBuff</code>, you pass a pointer to the end of the previously read data. You read the next three bytes and you have the complete entry in <code>szBuff</code>.</p>

<p>If you need to wait until some delimiter to mark the end of an entry is received, you could just search the received data for it. If it's not there, you keep reading until you find it. If it is there, you can just return.</p>

<pre><code>// Fill the buffer with 0
char szBuff[256] = {0};
// We have no data in the buffer, so the end of data points to the beginning 
// of the buffer.
char* szEndOfData = szBuff; 
while (i &lt; maxSamples)
{
    WaitCommEvent (hSerial, &amp;dwCommStatus, 0);

    if (dwCommStatus &amp; EV_RXCHAR) 
    {
        // Append up to 4 bytes from the serial port to the buffer
        ReadFile(hSerial, LPVOID(szEndOfData), 4, &amp;dwBytesRead, NULL);
        // Increment the end of data pointer, so it points to the end of the
        // data available in the buffer.
        szEndOfData += dwBytesRead;

        cout&lt;&lt;szBuff;
        printf("" - %d - \n"", atoi(szBuff));
    }
    i++;     
}

// Output, assuming what you mentioned happens:
// - 88 -
// - 8889 -
</code></pre>

<p>If this approach is acceptable to you, it will require a bit more work. For example, you would have to ensure you don't overflow your buffer. When you remove data from the buffer, you'll have to move all of the data after the removed segment to the beginning, and fix the end of data pointer. Alternatively, you could use a circular buffer.</p>
",,7295234,1928
3463862,2,3454853,2010-08-12T00:24:01.777,1,,394384,,2010-08-12T01:27:35.447,2017-05-23T11:55:22.213,0,,"<p>As <a href=""https://stackoverflow.com/users/17034/hans-passant"">Hans Passant</a> and <a href=""https://stackoverflow.com/users/214796/dauphic"">dauphic</a> pointed, it doesn't seem to be a general solution for my question. I am writing, though, the code that I was trying to avoid, just in case somebody finds it useful or face the same problem that I had:</p>

<pre><code>int i = 0;  
DWORD dwBytesRead = 0;
DWORD dwCommStatus = 0;
char szBuff[2] = """";                
int maxRead = 20;   
int sizeNum = 1;    
int *num    = (int*)malloc(maxRead*sizeof(int)); 
char *currNum;
char *pastNum;

// Write something into the Serial Port to start receive 
// information from the Arduino
WriteFile(hSerial, (LPCVOID)""A\0"", 1, &amp;dwBytesRead, NULL);    
SetCommMask(hSerial, EV_RXCHAR);

// Start reading from the Serial Port
while ( i &lt; maxRead )
{
    WaitCommEvent (hSerial, &amp;dwCommStatus, 0);

    if (dwCommStatus &amp; EV_RXCHAR) // if a char is received in the serial port
    {
        ReadFile(hSerial, LPVOID(szBuff), 1, &amp;dwBytesRead, NULL);

        if ( szBuff[0] &gt; 47 &amp;&amp; szBuff[0] &lt; 58 )
        {
            sizeNum++;
            if (sizeNum ==2)
            {
                currNum = (char*)malloc(sizeNum*sizeof(char));
                strcpy(currNum, szBuff);
            } else
            {
                if (pastNum != NULL)
                    free(pastNum);
                pastNum = currNum;
                currNum = (char*)malloc(sizeNum*sizeof(char));
                strcpy(currNum, pastNum);
                strcpy(currNum+(sizeNum-2)*sizeof(char), szBuff);
            }

            cout &lt;&lt; szBuff&lt;&lt;endl;   
        } else if (szBuff[0] == '\n' &amp;&amp; sizeNum &gt; 1) // end of number
        {
            num[i] = atoi(currNum);
            i++;                    

            sizeNum = 1;
            if (currNum!=NULL)
                free(currNum);
        }
    }
}
</code></pre>
",,7353272,4117
