ParentId,PostType,CreationDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,,LastActivityDate,LastEditDate,CommentCount,FavouriteCount
104304,1,2019-10-06T02:48:13.030,0,1183,109843,,2019-10-06T16:22:51.470,2019-10-06T15:09:08.243,1,,"<p>Has anyone built a bluetooth/BLE sniffer that runs headless and logs MAC addresses of all discoverable BT/BLE devices?  What resources did you use?</p>

<p>I've found a tutorial on Adafruit, <a href=""https://learn.adafruit.com/introducing-the-adafruit-bluefruit-le-sniffer/v2-wireshark-usage"" rel=""nofollow noreferrer"">https://learn.adafruit.com/introducing-the-adafruit-bluefruit-le-sniffer/v2-wireshark-usage</a> , but it seems like this only passes BLE data to wireshark, and I don't think wireshark would allow for headless operation.</p>

<p>Thanks for consideration.</p>
"
104416,1,2019-10-09T10:31:05.520,0,174,106274,,2019-12-14T10:29:47.090,2019-10-10T06:26:12.910,5,,"<p>Before going ahead what is the problem I am facing let me give you a hint about the Revolution Pi Connect an IIoT device based on Raspberry pi:<a href=""https://revolution.kunbus.com/tutorials/uebersicht-revpi-connect/"" rel=""nofollow noreferrer"">https://revolution.kunbus.com/tutorials/uebersicht-revpi-connect/</a>.</p>

<p>This RevPi(Revolution Pi) has two ethernet port eth0 and eth1. Now the from wifi router generating IP range 192.168.10.2 to 192.168.10.102 Through DHCP. My system (PC) I have two IP one over Wifi and one over ethernet(static IP set) as shown </p>

<pre><code>Ethernet adapter Ethernet:

 Connection-specific DNS Suffix  . :
 Link-local IPv6 Address . . . . . : fe80::7d8d:1cb5:ec81:51c5%22
 IPv4 Address. . . . . . . . . . . : 192.168.2.59
 Subnet Mask . . . . . . . . . . . : 255.255.255.0
 Default Gateway . . . . . . . . . : 192.168.2.255   


Wireless LAN adapter Wi-Fi:

 Connection-specific DNS Suffix  . :
 Link-local IPv6 Address . . . . . : fe80::ecad:bd0e:738d:e3ac%3
 IPv4 Address. . . . . . . . . . . : 192.168.10.46
 Subnet Mask . . . . . . . . . . . : 255.255.255.0
 Default Gateway . . . . . . . . . : 192.168.10.1  
</code></pre>

<p>First port eth0 of RevPi I get the IP from DHCP router as 198.168.10.34. By using this IP   I am able to access the RevPi over SSH-Putty. Now for the second port eth1 of RevPi, I set static IP as 198.168.2.254 using this:<a href=""https://raspberrypi.stackexchange.com/questions/37920/how-do-i-set-up-networking-wifi-static-ip-address/74428#74428"">How do I set up networking/WiFi/static IP address?</a></p>

<p>so I set up as:</p>

<pre><code>interface eth1
static ip_address=192.168.2.254/24
static routers=192.168.10.1
static domain_name_servers=192.168.10.1
</code></pre>

<p>So now I am able to ping from my system(PC) which has static IP over ethernet as 198.168.2.59 to RevPi(Revolution Pi Connect) but Unable to ping from the Revolution Pi Connect (Raspberry pi based IIoT device) to PC? please help me to resolve this. Thanks in advance.</p>

<pre><code> traceroute to 198.168.2.59 (198.168.2.59), 30 hops max, 60 byte packets

 1  * * *
 2  * * *
 3  * * *
 4  * * *
 5  * * *
 6  * * *
 7  * * *
 8  * * *
 9  * * *
 10  * * *
 11  * * 69.77.173.2 (69.77.173.2)  211.588 ms
 12  * * *
 13  * * *
 14  * * *
 15  * * *
 16  * * *
 17  * * *
 18  * * *
 19  * * *
 20  * * *
 21  * * *
 22  * * *
</code></pre>
"
104464,1,2019-10-10T20:46:38.637,7,12742,109996,,2020-11-29T07:32:34.383,2019-10-10T20:57:06.403,0,,"<p>The raspberry pi 4 has at least two uarts (<a href=""https://www.raspberrypi.org/documentation/hardware/raspberrypi/bcm2835/BCM2835-ARM-Peripherals.pdf"" rel=""noreferrer"">as shown here</a>), I know where I can connect to one of them. Pins 8, 10 and 12 have a uart as an option. </p>

<p><a href=""https://i.stack.imgur.com/Og4DD.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/Og4DD.png"" alt=""enter image description here""></a>
Source:</p>

<p>This site describes accessing <a href=""https://raspberry-projects.com/pi/programming-in-c/uart-serial-port/using-the-uart"" rel=""noreferrer"">uart1</a>, where is it? Do I have access to it?  </p>
"
104538,1,2019-10-12T21:33:50.517,1,397,106172,,2021-01-07T21:24:19.303,,4,,"<p>Hello i am creating a shield for raspberry Pi 3/4 and in need of a lot of analog pins to read 30 sensors. and since the shield can only fit 5 sockets of the connector i am using i need to use 2 ADS1115 on a single shield. This brings me to a total of 12 ADS1115 to read 30 sensors. I chose this chip instead of the others because adafruit already made a library for it which makes coding a bit easier.</p>

<p>Can i connect 12 i2c devices on the default i2c raspberry pins?
Is it possible to make the other GPIO pins as i2C?</p>
"
104544,1,2019-10-12T22:37:53.883,2,1046,34037,,2019-10-16T16:35:11.050,2019-10-14T02:00:58.383,15,,"<p>I'm trying to dim a 7W LED with a Raspberry Pi Zero for home automation. However it doesn't work as expected. 
I followed this tutorial :
<a href=""https://www.youtube.com/watch?v=wqY4-gHqvZI"" rel=""nofollow noreferrer"">https://www.youtube.com/watch?v=wqY4-gHqvZI</a> .
I have the exact same connections between my raspberry and my led and I also have the same dimmer. I tried their test code that is supposed to dim the light bulb using the Pigpio hardware_pwm() function (documentation : <a href=""http://abyz.me.uk/rpi/pigpio/python.html#hardware_PWM"" rel=""nofollow noreferrer"">http://abyz.me.uk/rpi/pigpio/python.html#hardware_PWM</a>).</p>

<p>The Python script used to the test is :</p>

<pre><code>import pigpio

GPIO=18

pi = pigpio.pi()

if pi.connected:
    print(""Connected to pigpio daemon !\n"")

dm = 0
while dm &lt; 860:
    dm = input(""Enter Dimmer Value: "")
    dm = int(dm)
    pi.hardware_PWM(GPIO, 5000, dm*1000) # 5000Hz dm*1000% dutycycle

print(""\nOut of range. Exiting..."")
pi.hardware_PWM(GPIO, 5000, 860000) # 5000Hz 95% dutycycle
pi.stop()
</code></pre>

<p>For my case, the led is acting strangely. With a 5000Hz frequency, changing the duty cycle from 0% to 70% doesn't change it's luminosity, 70% to 86% reduce the luminosity, 86% to 95% increase it and 95% to 100% reduce it again. But the led is always turned On, even if the duty cycle is at 100% the led emits a little light.</p>

<p>Here a graph to better illustrate the situation.
<a href=""https://i.stack.imgur.com/qtibj.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/qtibj.png"" alt=""Graph illustrating the luminosity of a led depending on the duty cycle""></a></p>

<p>The Python code used is from the youtube tutorial, do someone understand why the max duty cycle used is 86% ?</p>

<p>Why is the dimming not linear ?</p>

<p>And why the led cannot be totally turned Off using a 100% duty cycle ?</p>
"
104551,1,2019-10-13T06:25:48.243,0,172,110083,,2019-11-12T22:02:10.223,2019-10-13T06:33:23.617,2,,"<p>I'm having a hard time getting a straight answer about long double precision on ARM64 architecture. I'm engineering a scientific machine requiring extreme precision, and the driver, which I will write in c++, must keep rounding errors to a minumum. I'll probably use a pi 3B+ for the prototype and some sort of ARM64 architecture for the finished product, but I'm concerned about rounding errors. </p>

<p>I have two questions. First, is the long double supported natively in g++ on the pi with the same precision of x86_64 machines? Second, if it is not, how can I use more digits in my calculations on ARM64 architecture? I'm not averse to linking libraries. </p>
"
104697,1,2019-10-17T20:10:43.623,2,87,73333,,2019-10-18T18:00:17.343,2019-10-18T12:47:37.553,6,,"<p>I regularly backup my Raspi using a script that rsyncs rootfs and /boot onto a image created with losetup.
This is the current branch I am working on:</p>

<p><a href=""https://github.com/ephestione/RaspiBackup/blob/autosize-root-plus-free-space/RaspiBackup.sh"" rel=""nofollow noreferrer"">https://github.com/ephestione/RaspiBackup/blob/autosize-root-plus-free-space/RaspiBackup.sh</a></p>

<p>The improvement over the master branch is that, instead of determining the image size by using the rootfs partition size (still usually better than using the whole device size), I want to directly create a shrinked image, where the rootfs partition size is pre-calculated to be just enough to fit the extant data, plus a forfait 100MB free space (I can expand filesystem after restore if needed).
In the first version I used:</p>

<pre><code>df / --output=used | tail -n1
</code></pre>

<p>to determine the target partition size, then adding 250MB for boot and 100MB of free space, but it was incorrect, as I wasn't taking into account the reserved blocks. The resulting image, even by adding 100MB of space to the determined size, resulted as 100% in use, and I suspect was still smaller than the real data.</p>

<p>So, now, I use the difference between:</p>

<pre><code>df / --output=size | tail -n1
</code></pre>

<p>and</p>

<pre><code>df / --output=avail | tail -n1
</code></pre>

<p>like so:</p>

<pre><code>ROOTPU=`expr ""$(grep '/ ' /etc/fstab)"" : 'PARTUUID=\(.[a-z0-9\-]*\)'`
ROOT=/dev/disk/by-partuuid/$ROOTPU
BOOTSIZE=250
ROOTFREE=100
SIZE=$(blockdev --getsz $ROOT)
# calc kilobytes size of data on rootfs
AVAILROOT=$(df / --output=avail | tail -n1)
SIZEROOT=$(df / --output=size | tail -n1)
((USEDROOT=SIZEROOT-AVAILROOT))
# bytes size of backup rootfs including free space after data
((USEDROOT=USEDROOT*1024 + ROOTFREE*1024*1024))

BLOCKSIZE=$(blockdev --getss $ROOT)
# blocks count of rootfs round up division result:
((SIZE=(USEDROOT+BLOCKSIZE-1)/BLOCKSIZE + BOOTSIZE*1024*1024/BLOCKSIZE))
#[...]
dd if=/dev/zero of=""${IMAGE}"" bs=${BLOCKSIZE} count=0 seek=${SIZE}
</code></pre>

<p>which is still WAY better than just imaging an expanded filesystem on a 32GB SD card, but it will yield an image which is 1GB bigger than it needs to be (1.1GB of resulting free space using <code>df -h</code> on the restored system).</p>

<p>EDIT: I did some further research, taking as an example my own filesystem.
Right now I have a 4.3GB partition as reported by <code>df</code>.
So let's say I want to determine the total size of the root partition on Raspbian:</p>

<p><code>sudo blockdev --getsz /dev/mmcblk0p2</code> multiplied by <code>sudo blockdev --getsz /dev/mmcblk0p2</code> returns (512*9142272):</p>

<p>4 680 843 264 bytes</p>

<p>default <code>df</code> with no other parameters (1k blocks of 1024bytes each, 4433716*1024) reports:</p>

<p>4 540 125 184 bytes</p>

<p><code>sudo tune2fs -l /dev/mmcblk0p2</code> with block count * block size (1142784*4096):</p>

<p>4 680 843 264‬ bytes</p>

<p>Two out of three methods, tune2fs and blockdev, report the same total size of the partition, while df reports a smaller size.
The difference though, which is 134MB, doesn't seem to really account for the ""missing"" space I found... I'm at a loss.</p>

<p>EDIT 2: I just tested by using the values reported from <code>tune2fs -l $ROOT</code>, namely doing ((Block count)-(Free blocks))*(Block size), and then added 100MB.
This yielded an image 200somethingMB bigger than the <code>df</code> method, still (And I already knew it even before trying) on restore, <code>df</code> reported 0 available blocks... at this point I know that a ""0 free space"" image with 250MB boot should be about 3.7GB, but with this latest method, even adding 100MB to the plate, I get a 3.4GB image size...</p>

<p>EDIT 3: now this is getting funny. So I started doing calculations by using <code>df / --output=used</code> as base, and increasing it by 5%, and adding 200MB (I actually went further than that, and used <code>tune2fs</code> to determine current percent of reserved blocks... which ended up being 5% anyway). I started getting images with just around 60MB free space instead of 200. WTH? I tried then just using ""used space""*1.05 as image size, and I just now booted a such restored backup, this is the output of <code>df /</code>:</p>

<pre><code>Filesystem     1K-blocks    Used Available Use% Mounted on
/dev/root        3081144 3030756         0 100% /
</code></pre>

<p>and these are the relevant info from <code>tune2fs -l /dev/mmcblk0p2</code>:</p>

<pre><code>Block count:              799232
Reserved block count:     39961
Free blocks:              9524
</code></pre>

<p>According to tune2fs I should have <code>9524*4096/1024/1024</code> megabytes free, which amounts to 37MB, surely no 0 anyway. What gives? Who's the scumbag here? <code>df</code>, <code>tune2fs</code> or the filesystem?</p>

<p>Question: is there a way to predictably determine the image size needed to have a resulting backup image which is more or less <code>${ROOTFREE}</code>MBs larger than the extant data on rootfs plus 250MB boot partition?</p>
"
104755,1,2019-10-19T14:17:52.740,1,527,107812,,2019-11-07T01:01:24.963,2019-10-19T14:41:30.450,2,,"<p>I am reading "" Developing Games on the Raspbery Pi"" w Lua and Love by Seth Kenlon</p>

<p>I am trying to use my existing raspian stretch OS rather than starting with the OS the book suggests </p>

<p>Lua is already installed and working </p>

<p>now I would like to install the Love library</p>

<p>I have the Love rpm downloaded </p>

<p>How do I install it please?</p>
"
104877,1,2019-10-23T10:41:28.877,0,410,57015,,2019-10-24T12:17:51.287,2019-10-24T12:17:51.287,0,,"<p>I'm forced to use port <code>/dev/spidev0.0</code> with a camera that I'm not able to configure at this time. Hence I need to change my current configuration where I'm using <strong>ENC28J60</strong> on <code>/dev/spidev0.0</code> and move it on a different port:  <code>/dev/spidev1.0</code> or <code>/dev/spidev1.2</code> (<code>spidev1.1/CE</code> pin is used as an interrupt source from the camera itself). I googled for info but the only useful reference is this thread on RPi forum:</p>

<p><a href=""https://www.raspberrypi.org/forums/viewtopic.php?t=191180"" rel=""nofollow noreferrer"">https://www.raspberrypi.org/forums/viewtopic.php?t=191180</a></p>

<p>that talks only about changing <code>CE</code> pin in terms of redefining (?) the overlay that's something I'm not proficient in. Someone managed to use a different port for <strong>ENC28J60</strong> and can guide me in this process?</p>

<p>BTW I'm using <em>Raspbian 9</em> (stretch) on a <strong>RPi3A+</strong> (I would like to make it work on <strong>RPi0W</strong> also if possible)</p>
"
104989,1,2019-10-26T21:46:31.840,2,1325,79658,,2020-03-20T15:20:47.653,2019-10-28T11:14:37.707,11,,"<p>I have installed a fresh raspbian buster and docker from get.docker.com on a raspberry pi zero W 
[Edit: Does not work on raspbian jessie or stretch either]</p>

<p>I have run docker on that machine before, but now <code>docker run &lt;image&gt;</code> just starts and terminates about 18 seconds later, no output.
I have tried several different Dockerfiles which works on a regular Linux laptop.</p>

<p>This is output to daemon.log while docker run runs.
I see no errors, just a warning that <code>(...)/mnt/shm</code> can not be found.
[Edit: This warning is also shown on working docker on pc, so it's not relevant.]
<strong>Note: I have now discovered that <code>docker container ls -l</code> shows that the containers end with error code 139, which is SIGSEGV</strong> </p>

<pre><code>tail -f /var/log/daemon.log|grep docker &amp;
root@pi:/# docker run hello-world
..8:44 pi systemd[1]: var-lib-docker-overlay2-8a2da5298e1(...)4ed0b781f\x2dinit-merged.mount: Succeeded.
..8:44 pi systemd[463]: var-lib-docker-overlay2-8a2da5298e1(...)4ed0b781f\x2dinit-merged.mount: Succeeded.
..8:44 pi systemd[1]: var-lib-docker-overlay2-8a2da5298e1(...)4ed0b781f-merged.mount: Succeeded.
..8:45 pi systemd[463]: var-lib-docker-overlay2-8a2da5298e1(...)4ed0b781f-merged.mount: Succeeded.
..8:48 pi systemd[1]: run-docker-runtime\x2drunc-moby-6c47caad0e(...)086e9ac535ba-runc.8fnFt5.mount: Succeeded.
..8:48 pi dhcpcd[277]: docker0: carrier acquired
..8:48 pi dhcpcd[277]: docker0: IAID 29:1f:af:46
..8:48 pi dhcpcd[277]: docker0: adding address fe80::f3ff:1d1a:3346:f173
..8:48 pi avahi-daemon[241]: Joining mDNS multicast group on interface docker0.IPv6 with address fe80::f3ff:1d1a:3346:f173.
..8:48 pi avahi-daemon[241]: New relevant interface docker0.IPv6 for mDNS.
..8:48 pi avahi-daemon[241]: Registering new address record for fe80::f3ff:1d1a:3346:f173 on docker0.*.
..8:48 pi dhcpcd[277]: docker0: soliciting an IPv6 router
..8:48 pi dhcpcd[277]: docker0: soliciting a DHCP lease
..8:54 pi dhcpcd[277]: docker0: probing for an IPv4LL address
..8:59 pi dhcpcd[277]: docker0: using IPv4LL address 169.254.156.109
..8:59 pi dhcpcd[277]: docker0: adding route to 169.254.0.0/16
..8:59 pi avahi-daemon[241]: Registering new address record for 169.254.156.109 on docker0.IPv4.
..9:00 pi dockerd[324]: time=""2019-10-26T23:29:00.407340153+02:00"" level=info msg=""ignoring event""
     module=libcontainerd namespace=moby topic=/tasks/delete type=""*events.TaskDelete""
..9:00 pi systemd[1]: run-docker-netns-1f13548fc883.mount: Succeeded.
..9:00 pi systemd[463]: run-docker-netns-1f13548fc883.mount: Succeeded.
..9:01 pi dockerd[324]: time=""2019-10-26T23:29:01.039055309+02:00"" level=warning msg=""6c47caad0e(...)086e9ac535ba
    cleanup: failed to unmount IPC: umount /var/lib/docker/containers/6c47caad0e(...)086e9ac535ba/mounts/shm, flags: 0x2: no such file or directory""
..9:01 pi systemd[1]: var-lib-docker-overlay2-8a2da5298e1(...)4ed0b781f-merged.mount: Succeeded.
..9:01 pi systemd[463]: var-lib-docker-overlay2-8a2da5298e1(...)4ed0b781f-merged.mount: Succeeded.
..9:02 pi dhcpcd[277]: docker0: carrier lost
..9:02 pi dhcpcd[277]: docker0: deleting address fe80::f3ff:1d1a:3346:f173
..9:02 pi avahi-daemon[241]: Withdrawing address record for fe80::f3ff:1d1a:3346:f173 on docker0.
..9:02 pi avahi-daemon[241]: Leaving mDNS multicast group on interface docker0.IPv6 with address fe80::f3ff:1d1a:3346:f173.
..9:02 pi avahi-daemon[241]: Interface docker0.IPv6 no longer relevant for mDNS.
..9:02 pi avahi-daemon[241]: Withdrawing address record for 169.254.156.109 on docker0.
..9:02 pi dhcpcd[277]: docker0: deleting route to 169.254.0.0/16
</code></pre>

<p>Edit, to answer tflong01</p>

<p><code>tail -f /var/log/daemon.log</code> keep printing the log from miscellaneous daemons
<code>|grep docker</code> send output to <code>grep</code> to show only lines containing <code>docker</code>
<code>&amp;</code> keep running in background, but release keyboard back, so I can type the next command</p>

<p>docker takes a couple of disk images: a ""disk"" with the operating system, another with the command and mounts them on top of each other, creating a virtual machine.</p>

<p>at 8:48 this machine is powered up, it gets an IPv6 address and starts looking for an IPv4 address by DHCP. There is no DHCP on that network, so </p>

<p>at 8:54 it starts creating its own 169.254.0.0/16 adress, which it has done at 8:59</p>

<p>at 9:00 the machine looks ready to run the ""hello-world"" command, but no output is done</p>

<p>at 9:01 the machine powers down, the ip-adresses get released and the disk images unmounted and the routing entries cleared.</p>

<p>All looks normal except nothing is being run in the machine.
Or it doesn't output anything.</p>
"
105086,1,2019-10-30T07:08:29.157,0,977,100123,,2020-07-26T13:04:50.440,,5,,"<p>I did a really stupid mistake - I set up a second i²C bus months ago, so I have two gyro sensors connected - but din't document it. 
I can see the connected devices with</p>

<pre><code>i2cdetect -y 1
</code></pre>

<p>and </p>

<pre><code>i2cdetect -y 3
</code></pre>

<p>How is it possible to activate the 2nd bus? Google won't tell me anything helpful. I think by SDA and SDC are connected to the pins BCM 5 &amp; 6.</p>
"
105108,1,2019-10-30T16:02:03.160,0,175,54830,Yind,2019-10-30T18:53:47.323,2019-10-30T18:53:47.323,6,,"<p>I'm using a device through I2C interface and I'm having some issues when the I2C bus fails, I don't know if it fails because an interferance in the cable or just timing issues in the Raspberry over high loads.</p>

<p>The thing is that checking the way this device is used in Arduino and Raspberry there is a difference.</p>

<p>In arduino you use it like this:</p>

<pre><code>Wire.beginTransmission(0x27);
Wire.write(0x80);
Wire.write(75);
Wire.endTransmission();
</code></pre>

<p>And in RPi you first set the channel into a pointer and then write to it, but never ""endTransmission"" or ""beginTransmission"" when you need to send the message.</p>

<p>I just init the i2c channel at the start:</p>

<pre><code>dimmer = wiringPiI2CSetup(0x27);
</code></pre>

<p>And then use this to set the values.</p>

<pre><code>wiringPiI2CWrite (dimmer, pin) ;
wiringPiI2CWrite (dimmer, value) ;
</code></pre>

<p>The problem is that once in a while it stops working, maybe a message got lost in the middle and now those 2 writes never are together waiting for the next byte.
So, is there a difference between the Arduino version and the wiringPi version for this?
is there a way to set the begin and end of a transmission?</p>

<p>The device in question is the Kryda AC Dimmer: <a href=""https://www.tindie.com/products/bugrovs2012/i2c-4ch-ac-led-dimmer-module/"" rel=""nofollow noreferrer"">https://www.tindie.com/products/bugrovs2012/i2c-4ch-ac-led-dimmer-module/</a></p>
"
105757,1,2019-11-25T11:34:10.057,0,74,111561,,2019-11-25T14:39:25.527,2019-11-25T14:39:25.527,4,,"<p>I recently purchased a Raspberry Pi 3B board, but comparing it to other units I have seems somewhat different. It has the processor of the 3B+ model, the BCM2837B0, instead of the BCM2837 of 3B model. Also USB ports seem to be the same as the 3B+ instead of the 3B.
PCB layout is the same as 3B, as well as its Wifi chip, and when trying to get the internal identifiers, it shows the same info as 3B; </p>

<p>Hardware : BCM2835
Revision :    a22082</p>

<p>cat /sys/firmware/devicetree/base/model
Raspberry Pi 3 Model B Rev 1.2</p>

<p><a href=""https://i.stack.imgur.com/3gtxS.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/3gtxS.jpg"" alt=""pi3b comparison""></a></p>

<ol>
<li>Pi 3B</li>
<li>Pi 3B (new)</li>
<li>Pi 3B+</li>
</ol>

<p>3B and 3B+ shown in the image are manufactured in the UK instead of China, as on the 3B not so plus model.</p>

<p>Is this a known new revision of the 3B model? I haven't found any information about it.</p>

<p>Greetings.</p>
"
105766,1,2019-11-25T17:17:16.660,3,141,110551,,2019-12-06T22:49:06.660,,9,,"<p>I'm working at this source: <a href=""https://github.com/ozw1z5rd/ninepin/blob/master/iec/iec.c"" rel=""nofollow noreferrer"">https://github.com/ozw1z5rd/ninepin/blob/master/iec/iec.c</a></p>

<pre><code>int iec_init(void)
{
  int result;
  int minor;

  if ( request_mem_region(GPIO_BASE, 4096, LABEL_DEVICE) == NULL ) { 
      printk(KERN_ALERT ""Unable to reserve I/O memory address"");
      return -EBUSY;
  }      

  gpio = ioremap(GPIO_BASE, 4096);
</code></pre>

<p>And this code is part of a kernel module. It is supposed to be working but on my raspberry does not work. The area it attempts to reserve is not available. I'm new to raspberry and noticed that the GPIO, under the current Linux version, are available as /dev/gpiomem.</p>

<p>How can I change the code so that it can work again? What changes are required to the code so that gpio are allocate and made available to this module?</p>
"
105817,1,2019-11-26T21:16:33.463,1,329,111619,,2019-11-27T01:59:53.827,,2,,"<p>I am developing Flask rover app on Raspberry Pi Zero W.  And I having problems with CPU perfomance.  I used flask profiller to find weak spot in my app, but everything seemed normal.  I have Raspberry Pi 3 and my app start significantly faster and CPU usages doesn't reach 90-100%.  My Flask on Zero w app uses up to 64% cpu time.  Should I use some  lightweighter framework, maybe pure python? I get serious lags in my app. I know Pi3 has 4 cores, and zero W only one. But how I can get my app run faster?</p>

<pre><code>from flask import Flask, render_template, Response, request, jsonify
import time # Import the Time library
import serial
import pigpio
from threading import Thread
import subprocess
from werkzeug.contrib.profiler import ProfilerMiddleware

SERVO_V = 21
SERVO_H = 20
pi = pigpio.pi()


MOT_FWD_A = 9
MOT_FWD_B = 10
MOT_BWD_A = 8
MOT_BWD_B = 7
SERVO_V = 21
SERVO_H = 20
LED = 4

FRQ = 1000
DUTY = 64


EMPTY_DATA = ""0.0""

prevGyro = EMPTY_DATA
prevMetres = EMPTY_DATA
prevBatt = EMPTY_DATA

pi.set_PWM_dutycycle(MOT_FWD_A, 0)
pi.set_PWM_dutycycle(MOT_FWD_B, 0)
pi.set_PWM_dutycycle(MOT_BWD_A, 0)
pi.set_PWM_dutycycle(MOT_BWD_B, 0)

pi.set_PWM_frequency(MOT_FWD_A, FRQ)
pi.set_PWM_frequency(MOT_FWD_B, FRQ)
pi.set_PWM_frequency(MOT_BWD_A, FRQ)
pi.set_PWM_frequency(MOT_BWD_B, FRQ)

pi.set_PWM_dutycycle(LED, 0)
pi.set_PWM_frequency(LED, 50)


ser = serial.Serial(
               port='/dev/ttyS0',
               baudrate = 9600,
               timeout=1
           )

def setServoPosition(servoPin, newPosition):
        pi.set_servo_pulsewidth(servoPin, newPosition)
        print(newPosition)


def StopMotors():
    pi.set_PWM_dutycycle(MOT_FWD_A, 0)
    pi.set_PWM_dutycycle(MOT_FWD_B, 0)
    pi.set_PWM_dutycycle(MOT_BWD_A, 0)
    pi.set_PWM_dutycycle(MOT_BWD_B, 0)


# Turn both motors forwards AF = 1 AB = 0 BF = 1 BB = 0
def Forwards(): 
    print(DUTY)
    pi.set_PWM_dutycycle(MOT_FWD_A, DUTY)
    pi.set_PWM_dutycycle(MOT_FWD_B, DUTY)
    pi.set_PWM_dutycycle(MOT_BWD_A, 0)
    pi.set_PWM_dutycycle(MOT_BWD_B, 0)

def Backwards():
    pi.set_PWM_dutycycle(MOT_FWD_A, 0)
    pi.set_PWM_dutycycle(MOT_FWD_B, 0)
    pi.set_PWM_dutycycle(MOT_BWD_A, DUTY)
    pi.set_PWM_dutycycle(MOT_BWD_B, DUTY)

# Turn right
def Right():
    pi.set_PWM_dutycycle(MOT_FWD_A, 0) 
    pi.set_PWM_dutycycle(MOT_FWD_B, DUTY)
    pi.set_PWM_dutycycle(MOT_BWD_A, DUTY)
    pi.set_PWM_dutycycle(MOT_BWD_B, 0) 
    time.sleep(0.1)
    StopMotors()

# Turn left
def Left():
    pi.set_PWM_dutycycle(MOT_FWD_A, DUTY) 
    pi.set_PWM_dutycycle(MOT_FWD_B, 0)
    pi.set_PWM_dutycycle(MOT_BWD_A, 0)
    pi.set_PWM_dutycycle(MOT_BWD_B, DUTY)     
    time.sleep(0.1)
    StopMotors()



app = Flask(__name__)

@app.route('/')
def execute():
    return render_template('index.html')





@app.route(""/info"", methods=['GET'])
def telemetry():

    global prevBatt
    global prevGyro
    global prevMetres

    gyro = None
    battery = None
    metres = None

    data = ser.readline()
    #ser.flushInput()
    data_str = str(data, 'utf-8')
    #print(data)

    index_b = data_str.find('Bat')
    if (index_b is not -1):
        battery = data_str[index_b+4:index_b+9]
    else:
        battery = EMPTY_DATA


    index_g = data_str.find('gyro')
    if (index_g is not -1):
        gyro = data_str[index_g+5:index_g+11]
    else:
        gyro = EMPTY_DATA


    index_d = data_str.find('Distance')
    if (index_d is not -1):
        metres = data_str[index_d+9:index_d+15]
    else:
        metres = EMPTY_DATA



    if (index_g is not -1):
        prevGyro = gyro
    else:
        gyro = prevGyro

    if (index_b is not -1):
        prevBatt = battery
    else:
        battery = prevBatt

    if (index_d is not -1):
        prevMetres = metres
    else:
        metres = prevMetres

    #print(""GYRO: %s\n"" % (gyro))
    #print(""BAT: %s\n""  % (battery))
    #print(""MET: %s\n"" %  (metres))

    return jsonify(voltage=battery,
                   gyro_x=gyro,
                   distance=metres)


@app.route(""/control"", methods=['GET'])
def remoteControl():
    global DUTY
    var =request.args.get('var')
    val = int(request.args.get('val'))
    print(""var = %s \n val = %d"" % (var, val)) 
    if (var == ""car""):
        if (val == 1):
            Forwards()
        elif (val == 2):
            Left()
        elif  (val == 3):
            StopMotors()
        elif (val == 4):
            Right()
        elif (val == 5):
            Backwards()

    elif (var == ""servo""):
        if (val &lt; 1250):
            setServoPosition(SERVO_V, 1250)
        elif (val &gt; 2500):
            setServoPosition(SERVO_V, 2500)
        else:
            setServoPosition(SERVO_V, val)

    elif (var == ""servo1""):
        if (val &lt; 500):
            setServoPosition(SERVO_H, 500)
        elif (val &gt; 2300):
            setServoPosition(SERVO_H, 2300)
        else:
            setServoPosition(SERVO_H, val)

    elif (var == ""speed""):
        if (val &gt; 240):
            DUTY = 240
        elif (val &lt; 0):
            DUTY = 0
        else:
            DUTY = val
    elif (var == ""led""):
         if (val &gt; 255):
             pi.set_PWM_dutycycle(LED,255)
         elif (val &lt; 0):
             pi.set_PWM_dutycycle(LED, 0)
         else:
             pi.set_PWM_dutycycle(LED, val)

    return('', 204)




def clientIsHere():
    while(1):
        cmd_out = subprocess.run(['hostapd_cli', 'all_sta'], stdout=subprocess.PIPE).stdout.decode('utf-8')
        if (not len(cmd_out) &gt; 27):
            StopMotors()
        time.sleep(0.5)



if __name__ == '__main__':
    t = Thread(target=clientIsHere)
    t.start()
    app.config['PROFILE'] = True
    app.wsgi_app = ProfilerMiddleware(app.wsgi_app, restrictions = [30])
    app.run(debug=True, host='0.0.0.0', threaded=True)
    time.sleep(0.5)
</code></pre>
"
106260,1,2019-12-12T18:28:41.500,1,4407,112185,,2021-02-25T02:47:02.530,2019-12-27T16:18:00.780,1,,"<p>Sorry in case this is a noob question but I am new.
I was wondering how I can install and use those three and in future maybe even more programs, while all pointing to the same IP. I managed to change ports for apache so i can access both Pi-Hole and the website, but failed to get Nextcloud running, since every request gets forwarded to the Pi-Hole's front page.
Any idea what I'm doing wrong?</p>
"
